Unnamed: 0,hhid,intmonth,stfips,weight,earnwke,uhours,grade92,race,ethnic,age,sex,marital,ownchild,chldpres,prcitshp,state,ind02,occ2012,class,unionmme,unioncov,lfsr94,sample,female,w,lnw,agesq
235087,640938091157439,September,WA,2921.4905,1442.3,40,46,1,,61,1,1,0,0,"Native, Born In US",9,Offices of physicians (6211),3060,"Private, For Profit",Yes,,Employed-At Work,1.0,False,36.0575,3.585114886475528,3721
235088,640938091157439,September,WA,2709.8372,961.53,40,46,1,,61,2,1,0,0,"Native, Born In US",9,Outpatient care centers (6214),3060,"Private, For Profit",Yes,,Employed-At Work,1.0,True,24.038249999999998,3.179646311676199,3721
235094,750300044150914,September,WA,2507.3725,2884.61,80,45,1,,38,2,1,3,11,"Native, Born In US",9,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,True,36.057625,3.585118353154675,1444
235128,963419870349501,September,WA,2921.4905,2884.61,50,46,1,,62,1,1,0,0,"Native, Born In US",9,Hospitals (622),3060,Government - State,No,No,Employed-At Work,1.0,False,57.6922,4.0551219824004106,3844
235526,610008995903964,September,WV,623.7367,2884.61,45,45,1,8.0,52,2,1,1,4,"Native, Born In US",5,Hospitals (622),3060,Government - Federal,No,No,Employed-Absent,1.0,True,64.10244444444444,4.1604824980582364,2704
235619,509170012097503,September,WI,3412.279,946.15,70,44,1,,32,1,7,0,0,"Native, Born In US",3,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,False,13.516428571428571,2.6039058768007006,1024
235856,757065959579820,September,WI,2007.2848,1400.0,40,45,1,,48,2,1,0,0,"Native, Born In US",3,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,True,35.0,3.5553480614894135,2304
236126,350600027978511,September,WY,410.372,2884.0,50,46,1,8.0,46,1,1,2,4,"Native, Born In US",8,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,57.68,4.054910492976694,2116
236456,849090529100969,October,AL,3321.6766,923.07,65,45,4,,27,2,1,0,0,"Foreign Born, US Cit By Naturalization",6,Offices of physicians (6211),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,True,14.201076923076924,2.6533178013848384,729
236457,849090529100969,October,AL,4296.8871,961.53,70,45,4,,27,1,1,0,0,"Foreign Born, US Cit By Naturalization",6,Hospitals (622),3060,Government - State,No,No,Employed-At Work,1.0,False,13.736142857142857,2.6200305237407764,729
236646,95928209064109,October,AL,2920.63,2307.69,40,46,4,,35,1,7,0,0,"Foreign Born, Not a US Citizen",6,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,57.69225,4.0551228490683195,1225
236647,95928209064109,October,AL,2488.4143,2307.69,40,46,4,,35,2,7,0,0,"Foreign Born, Not a US Citizen",6,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,57.69225,4.0551228490683195,1225
238006,7140618004676,October,CA,3354.9962,2692.0,45,44,4,,63,1,7,0,0,"Foreign Born, US Cit By Naturalization",9,"Health and personal care, except drug, stores (446 exc. 44611)",3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,59.82222222222222,4.091377200994299,3969
238084,38056620000541,October,CA,2805.4313,2880.0,40,44,4,,43,2,1,2,10,"Foreign Born, US Cit By Naturalization",9,Outpatient care centers (6214),3060,Government - Local,Yes,,Employed-At Work,1.0,True,72.0,4.276666119016055,1849
238139,78066345040350,October,CA,3056.9781,1040.0,40,46,4,,59,1,1,0,0,"Foreign Born, Not a US Citizen",9,Hospitals (622),3060,Government - Local,No,No,Employed-At Work,1.0,False,26.0,3.258096538021482,3481
238814,826660501890006,October,CA,3191.6275,2788.46,40,45,1,,45,2,1,3,11,"Native, Born In US",9,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,69.7115,4.244365296983058,2025
238815,826660501890006,October,CA,2816.3089,2884.61,70,45,4,,46,1,1,3,11,"Native, Born In US",9,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,41.20871428571429,3.7186497457791976,2116
238848,907096805049270,October,CA,3206.2448,923.07,60,45,1,5.0,30,2,1,0,0,"Native, Born In US",9,Hospitals (622),3060,Government - Local,No,Yes,Employed-At Work,1.0,True,15.384500000000001,2.733360509058375,900
239466,400600076325422,October,CA,2795.3867,1615.38,40,46,1,,35,1,1,2,7,"Native, Born In US",9,Offices of physicians (6211),3060,"Private, Nonprofit",Yes,,Employed-At Work,1.0,False,40.3845,3.6984460479831482,1225
240631,400807999443692,October,CO,1757.6201,1923.05,40,45,1,,44,1,1,2,1,"Native, Born In US",8,"Industrial and miscellaneous chemicals (3251, 3259)",3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,48.07625,3.872788292176864,1936
240745,504706130496429,October,CT,1314.4559,1250.0,60,45,1,,32,1,7,0,0,"Foreign Born, US Cit By Naturalization",1,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,False,20.833333333333332,3.036554268074246,1024
240760,704703840994979,October,CT,918.7934,1253.62,38,40,2,,62,2,1,0,0,"Native, Born In US",1,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,True,32.989999999999995,3.49620448524049,3844
241353,190659840589101,October,DE,413.9919,1163.26,80,45,1,,28,1,7,0,0,"Native, Born In US",5,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,False,14.54075,2.676955052618267,784
242329,20052125140160,October,FL,3038.2948,2884.61,40,45,4,,53,1,1,3,3,"Foreign Born, US Cit By Naturalization",5,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,False,72.11525,4.27826553371462,2809
242708,401725000810372,October,FL,3721.7358,2884.61,60,46,1,,54,1,5,0,0,"Native, Born In US",5,Offices of physicians (6211),3060,"Private, For Profit",Yes,,Employed-At Work,1.0,False,48.07683333333333,3.8728004256064557,2916
242784,545108240200211,October,FL,4411.719,136.0,8,45,4,,61,2,1,3,3,"Foreign Born, US Cit By Naturalization",5,Outpatient care centers (6214),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,17.0,2.833213344056216,3721
243136,806108441310543,October,GA,2784.391,1634.0,25,46,1,,62,2,1,0,0,"Native, Born In US",5,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,65.36,4.1799104505517475,3844
244101,140667095714479,October,ID,908.788,807.69,40,44,1,,61,2,1,0,0,"Native, Born In US",8,Administration of human resource programs (923),3060,Government - State,No,No,Employed-At Work,1.0,True,20.19225,3.005298867423203,3721
244635,102060410042799,October,IL,2498.772,334.61,40,45,4,,35,1,1,3,5,"Foreign Born, US Cit By Naturalization",3,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,8.36525,2.1240862204237567,1225
244636,102060410042799,October,IL,3789.3287,961.0,40,45,4,,34,2,1,3,5,"Native, Born In US",3,Nursing care facilities (6231),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,24.025,3.1790949548563563,1156
244970,982057807149850,October,IL,2893.7234,769.0,40,44,1,,46,2,1,2,3,"Native, Born In US",3,"Not specified manufacturing industries (Part of 31, 32, 33)",3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,19.225,2.9562115153917077,2116
245131,730140983391001,October,IL,3386.3052,2480.0,85,45,2,,34,1,1,0,0,"Native, Born In US",3,Hospitals (622),3060,"Private, For Profit",Yes,,Employed-At Work,1.0,False,29.176470588235293,3.3733625826687113,1156
245132,730140983391001,October,IL,3477.352,480.0,40,45,2,,31,2,1,0,0,"Native, Born In US",3,Offices of physicians (6211),3060,"Private, For Profit",Yes,,Employed-At Work,1.0,True,12.0,2.4849066497880004,961
245221,605107051810090,October,IN,2689.7993,461.53,26,44,1,,53,2,1,0,0,"Native, Born In US",3,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,True,17.751153846153844,2.876450519225782,2809
245222,605107051810090,October,IN,3062.5819,2884.61,40,46,1,,56,1,1,0,0,"Native, Born In US",3,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,False,72.11525,4.27826553371462,3136
247280,20310165817109,October,ME,1076.0822,2884.61,50,45,4,,38,2,1,3,11,"Foreign Born, Not a US Citizen",1,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,True,57.6922,4.0551219824004106,1444
247309,148023132240650,October,ME,616.0446,2884.61,50,45,1,,43,1,1,1,3,"Native, Born In US",1,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-Absent,1.0,False,57.6922,4.0551219824004106,1849
248332,546294229500921,October,MA,2943.4182,2884.61,32,45,1,,63,2,1,0,0,"Native, Born In US",1,"Colleges and universities, including junior colleges (6112, 6113)",3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,True,90.1440625,4.50140908502883,3969
248411,21482460019507,October,MI,3028.4245,2884.61,55,46,1,,34,2,1,1,1,"Native, Born In US",3,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,52.44745454545455,3.959811802596086,1156
248425,202208653610049,October,MI,4481.0472,1700.0,50,46,5,8.0,32,2,7,0,0,"Foreign Born, Not a US Citizen",3,"Offices of other health practitioners (6213 exc. 62131, 62132)",3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,34.0,3.5263605246161616,1024
248563,147442060061907,October,MI,3435.1269,480.0,40,42,1,,41,2,1,2,3,"Native, Born In US",3,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,12.0,2.4849066497880004,1681
248965,10004732811167,October,MN,3349.2725,1634.0,40,44,1,,31,1,1,0,0,"Native, Born In US",4,"Colleges and universities, including junior colleges (6112, 6113)",3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,40.85,3.709906821306012,961
249222,677419640037201,October,MN,1907.3917,2307.69,20,43,1,,44,1,1,3,8,"Native, Born In US",4,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,False,115.3845,4.748270029628265,1936
251226,980528095134659,October,NV,1442.3206,2769.23,55,45,8,,47,1,1,2,3,"Foreign Born, US Cit By Naturalization",8,Administration of human resource programs (923),3060,Government - Federal,No,Yes,Employed-At Work,1.0,False,50.349636363636364,3.918991396966423,2209
251701,947378479300943,October,NH,449.7432,1057.69,40,45,4,,31,1,7,0,0,"Native, Born In US",1,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,False,26.44225,3.274963109698682,961
251725,153520040970301,October,NH,444.8066,2769.0,60,45,1,,41,1,1,3,5,"Native, Born In US",1,Offices of physicians (6211),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,False,46.15,3.8318969609488613,1681
251919,98094158340100,October,NJ,2784.5883,2884.61,50,45,4,,48,2,1,2,10,"Foreign Born, US Cit By Naturalization",2,Hospitals (622),3060,Government - State,No,No,Employed-At Work,1.0,True,57.6922,4.0551219824004106,2304
251957,161763040039703,October,NJ,3716.4745,2884.61,40,46,2,,41,1,7,0,0,"Native, Born In US",2,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,72.11525,4.27826553371462,1681
252224,704908643790884,October,NJ,2155.9967,1673.07,40,44,1,,31,1,1,1,1,"Native, Born In US",2,Hospitals (622),3060,Government - Federal,No,No,Employed-At Work,1.0,False,41.82675,3.7335360870017613,961
252312,942024507349710,October,NJ,2155.9967,2292.0,90,45,1,,33,1,7,0,0,"Native, Born In US",2,Hospitals (622),3060,"Private, Nonprofit",Yes,,Employed-At Work,1.0,False,25.466666666666665,3.237370407504365,1089
252313,942024507349710,October,NJ,2781.112,2292.0,90,45,4,,25,1,7,0,0,"Native, Born Abroad Of US Parent(s)",2,Hospitals (622),3060,"Private, Nonprofit",Yes,,Employed-At Work,1.0,False,25.466666666666665,3.237370407504365,625
252941,206613501870306,October,NY,4152.0045,1000.0,40,43,1,,30,2,1,1,2,"Native, Born In US",2,Hospitals (622),3060,"Private, Nonprofit",No,Yes,Employed-At Work,1.0,True,25.0,3.2188758248682006,900
253021,392984504074639,October,NY,3761.0114,600.0,70,46,4,,36,2,5,0,0,"Native, Born Abroad Of US Parent(s)",2,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,8.571428571428571,2.1484344131667874,1296
253422,205306351610330,October,NY,3441.4226,1153.0,40,45,1,,63,2,1,0,0,"Foreign Born, US Cit By Naturalization",2,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,28.825,3.3612430661551227,3969
253872,430609912490294,October,NY,4316.684,480.0,40,44,2,4.0,28,2,7,0,0,"Foreign Born, Not a US Citizen",2,Hospitals (622),3060,Government - State,Yes,,Employed-At Work,1.0,True,12.0,2.4849066497880004,784
253973,430709952538492,October,NC,2497.113,692.3,40,45,4,,38,1,3,0,0,"Native, Born Abroad Of US Parent(s)",5,Offices of optometrists (62132),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,False,17.307499999999997,2.8511399335700434,1444
254493,162313080067901,October,ND,308.7006,2884.61,85,45,1,,37,1,1,1,1,"Native, Born In US",4,Hospitals (622),3060,"Private, For Profit",No,No,Employed-Absent,1.0,False,33.93658823529412,3.5244937313382403,1369
256590,147490499200793,October,PA,3316.8156,1400.0,40,44,2,,42,2,1,1,3,"Native, Born In US",2,"Not specified manufacturing industries (Part of 31, 32, 33)",3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,35.0,3.5553480614894135,1764
256913,308905924990782,October,PA,2949.3935,2884.61,55,45,1,,59,1,1,0,0,"Native, Born In US",2,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,False,52.44745454545455,3.959811802596086,3481
257142,499914602099269,October,PA,3940.8196,346.0,40,40,1,,21,2,7,1,2,"Native, Born In US",2,"Residential care facilities, without nursing (6232, 6233, 6239)",3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,8.65,2.157559320943788,441
257572,163085181440700,October,SC,3341.3831,1442.3,85,45,1,,30,1,1,2,8,"Native, Born In US",5,Hospitals (622),3060,Government - State,No,No,Employed-At Work,1.0,False,16.968235294117648,2.831343084099148,900
257879,440509937384998,October,SC,2718.8251,2884.61,50,45,1,,55,1,1,1,4,"Native, Born In US",5,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,False,57.6922,4.0551219824004106,3025
258043,410009434405636,October,SD,130.1702,2884.61,40,46,1,,53,1,1,0,0,"Native, Born In US",4,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,72.11525,4.27826553371462,2809
258400,40710051760277,October,TN,2362.5796,2884.61,40,45,2,,53,2,1,0,0,"Native, Born In US",6,Outpatient care centers (6214),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,72.11525,4.27826553371462,2809
259098,441800085994915,October,TX,4276.6918,1634.0,40,46,1,,36,1,7,0,0,"Foreign Born, US Cit By Naturalization",7,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,40.85,3.709906821306012,1296
259242,810460945940044,October,TX,3552.2176,2403.84,10,45,8,,35,2,1,3,8,"Native, Born In US",7,Hospitals (622),3060,"Private, For Profit",No,Yes,Employed-At Work,1.0,True,240.38400000000001,5.482237644705688,1225
259347,907400943810397,October,TX,3820.0288,1648.0,40,46,1,,41,1,1,1,1,"Foreign Born, Not a US Citizen",7,Scientific research and development services (5417),3060,Government - State,No,No,Employed-Absent,1.0,False,41.2,3.7184382563554808,1681
259348,907400943810397,October,TX,3725.2197,1250.0,40,46,1,,37,2,1,1,1,"Foreign Born, Not a US Citizen",7,Scientific research and development services (5417),3060,Government - State,No,No,Employed-At Work,1.0,True,31.25,3.4420193761824107,1369
259477,84384014002406,October,TX,3052.0206,2884.61,60,45,1,,54,1,5,0,0,"Native, Born In US",7,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,48.07683333333333,3.8728004256064557,2916
260643,305172064909865,October,VT,371.713,1400.0,40,41,1,,59,2,1,0,0,"Native, Born In US",1,Offices of optometrists (62132),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,35.0,3.5553480614894135,3481
260846,508010815069009,October,VT,366.8953,1807.0,60,45,1,,56,1,1,1,4,"Native, Born In US",1,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,False,30.116666666666667,3.405078728370128,3136
261430,50110064479621,October,VA,3299.7578,2884.61,50,46,1,,57,1,1,8,10,"Native, Born In US",5,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,57.6922,4.0551219824004106,3249
261480,595974803084139,October,VA,3281.0468,1000.0,80,45,1,,29,2,1,0,0,"Native, Born In US",5,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,12.5,2.5257286443082556,841
262239,63064305500391,October,WV,870.6339,2028.0,40,45,4,,33,1,7,0,0,"Native, Born In US",5,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,50.7,3.9259259105971376,1089
262709,595958804059599,October,WI,1526.5845,2884.61,55,45,4,,53,1,1,0,0,"Foreign Born, US Cit By Naturalization",3,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,52.44745454545455,3.959811802596086,2809
265276,170910060148039,November,CA,3095.3038,2425.0,60,45,1,1.0,30,1,1,2,3,"Native, Born In US",9,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,40.416666666666664,3.699242241149483,900
265535,507003186610778,November,CA,3669.0849,2884.61,50,45,4,,46,1,7,0,0,"Foreign Born, Not a US Citizen",9,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,57.6922,4.0551219824004106,2116
265699,666830557641300,November,CA,3012.9481,1153.0,50,45,2,,30,2,1,1,1,"Native, Born In US",9,Offices of physicians (6211),3060,"Private, Nonprofit",No,Yes,Employed-At Work,1.0,True,23.06,3.138099514840913,900
266235,60633140305407,November,CA,3107.7062,2884.61,50,45,1,,51,1,1,0,0,"Native, Born In US",9,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,57.6922,4.0551219824004106,2601
267336,500801087835818,November,CO,1983.9373,2884.61,50,45,1,,63,1,1,0,0,"Native, Born In US",8,Employment services (5613),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,57.6922,4.0551219824004106,3969
267612,538640901790002,November,CO,3446.5744,2884.0,60,46,1,,46,1,1,1,3,"Native, Born In US",8,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,False,48.06666666666667,3.8725889361827392,2116
267613,538640901790002,November,CO,3340.0457,2884.61,60,46,1,,45,2,1,1,3,"Native, Born In US",8,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,True,48.07683333333333,3.8728004256064557,2025
268466,571205007110273,November,DE,550.3104,2884.61,50,45,1,,58,1,1,2,4,"Native, Born In US",5,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,False,57.6922,4.0551219824004106,3364
268678,155540572251101,November,DC,304.2466,961.53,55,45,1,,29,1,7,0,0,"Native, Born In US",5,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,False,17.482363636363637,2.8611925805576646,841
268691,178300765541101,November,DC,269.0555,1153.84,60,45,1,,34,1,7,0,0,"Native, Born In US",5,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,19.230666666666664,2.956506227053154,1156
269161,521933035001902,November,FL,3412.4084,2884.61,40,46,1,,39,1,1,2,5,"Native, Born In US",5,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,72.11525,4.27826553371462,1521
270202,100150111054371,November,GA,3632.974,1153.0,60,45,2,,32,2,7,0,0,"Native, Born In US",5,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,True,19.216666666666665,2.955777958046958,1024
271259,90821560997293,November,ID,1059.5864,1250.0,40,45,1,,61,2,1,0,0,"Native, Born In US",8,Hospitals (622),3060,Government - Local,No,No,Employed-At Work,1.0,True,31.25,3.4420193761824107,3721
271822,371544150203313,November,IL,3338.5031,325.0,40,45,1,,57,2,1,0,0,"Native, Born In US",3,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,8.125,2.094945728215801,3249
271823,371544150203313,November,IL,2767.4194,2200.0,40,45,1,,58,1,1,0,0,"Native, Born In US",3,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,False,55.0,4.007333185232471,3364
271927,797870838580951,November,IL,3628.3393,1009.61,60,45,4,,26,1,7,0,0,"Foreign Born, US Cit By Naturalization",3,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,16.826833333333333,2.8229748344286314,676
272115,10710148598763,November,IL,4215.2971,787.5,45,39,3,,35,2,1,0,0,"Native, Born In US",3,Hospitals (622),3060,"Private, For Profit",Yes,,Employed-At Work,1.0,True,17.5,2.8622008809294686,1225
273025,502794170108709,November,KS,1319.6369,1461.0,50,46,4,,33,1,7,0,0,"Native, Born In US",4,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,29.22,3.3748534063225533,1089
273146,509209891010307,November,KS,1281.1856,950.0,60,44,4,,34,1,7,0,0,"Foreign Born, Not a US Citizen",4,Hospitals (622),3060,Government - State,No,No,Employed-At Work,1.0,False,15.833333333333334,2.762117422372486,1156
274352,232033140108105,November,ME,1302.8883,769.23,30,39,1,,60,2,1,0,0,"Native, Born In US",1,"Health and personal care, except drug, stores (446 exc. 44611)",3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,25.641000000000002,3.2441926328519908,3600
274383,440933063325109,November,ME,664.4162,5.57,60,45,2,,64,1,1,0,0,"Native, Born In US",1,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,False,0.09283333333333334,-2.376949508282908,4096
274421,3602530790692,November,ME,644.9409,1019.0,40,45,1,,52,2,1,1,4,"Native, Born In US",1,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,True,25.475,3.2376975791087887,2704
274931,714769350397203,November,MD,1601.3517,520.0,40,42,1,,37,1,1,0,0,"Native, Born In US",5,Offices of physicians (6211),3060,"Private, Nonprofit",Yes,,Employed-At Work,1.0,False,13.0,2.5649493574615367,1369
275084,291050001920504,November,MA,3257.5694,1346.15,40,46,4,,37,1,7,0,0,"Native, Born In US",1,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,False,33.65375,3.516124491189194,1369
275803,410001972814746,November,MI,2978.4448,2884.61,65,46,1,,47,1,1,2,4,"Native, Born In US",3,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,44.37861538461539,3.7927577179329193,2209
275825,510001572951496,November,MI,4325.119,900.0,40,45,4,,63,2,1,0,0,"Foreign Born, Not a US Citizen",3,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,True,22.5,3.1135153092103742,3969
275826,510001572951496,November,MI,3048.6134,1115.0,40,45,4,,60,1,1,0,0,"Foreign Born, Not a US Citizen",3,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,False,27.875,3.3277302297802827,3600
278799,763201101250305,November,NH,654.6928,2884.61,40,45,1,,47,2,5,2,10,"Native, Born In US",1,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,72.11525,4.27826553371462,2209
278829,30310094691370,November,NH,673.3613,1519.0,48,45,1,,63,2,5,0,0,"Native, Born In US",1,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,31.645833333333332,3.454606491687882,3969
279121,30410098825745,November,NJ,2454.3094,2884.61,45,45,1,,53,2,1,1,4,"Native, Born In US",2,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,64.10244444444444,4.1604824980582364,2809
279140,30410162907966,November,NJ,3083.3315,2076.92,80,45,1,,28,1,7,0,0,"Native, Born In US",2,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,False,25.9615,3.2566146713684687,784
279208,152133040033004,November,NJ,2568.0936,1490.0,50,45,1,,61,2,4,0,0,"Native, Born In US",2,Offices of dentists (6212),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,29.8,3.3945083935113587,3721
279432,606300721410699,November,NJ,2644.4089,1214.0,40,46,1,,50,1,1,3,10,"Foreign Born, US Cit By Naturalization",2,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,30.35,3.4127965175055075,2500
279575,42253540995795,November,NJ,2973.9539,2307.0,70,45,1,,57,1,1,0,0,"Native, Born In US",2,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,32.957142857142856,3.4952080161243946,3249
279663,182303050035947,November,NM,932.6387,923.07,90,46,1,,29,1,7,0,0,"Native, Born In US",8,Insurance carriers and related activities (524),3060,Government - Federal,No,No,Employed-At Work,1.0,False,10.256333333333334,2.3278954009502106,841
280112,111343060071287,November,NY,3188.2654,1500.0,35,45,4,,33,2,1,2,5,"Foreign Born, US Cit By Naturalization",2,Outpatient care centers (6214),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,42.857142857142854,3.7578723256008875,1089
280577,34026491302181,November,NY,3631.7121,1365.38,40,45,1,,34,1,1,3,8,"Native, Born In US",2,"Colleges and universities, including junior colleges (6112, 6113)",3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,34.1345,3.5303086030406856,1156
280680,184703060088608,November,NY,3296.4302,1923.07,50,45,1,,62,1,1,0,0,"Native, Born In US",2,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-Absent,1.0,False,38.4614,3.649655140954175,3844
280774,456252701520308,November,NY,3461.8635,1115.38,70,45,1,,27,2,7,0,0,"Native, Born In US",2,Hospitals (622),3060,"Private, For Profit",Yes,,Employed-At Work,1.0,True,15.934000000000001,2.7684551909581745,729
281061,30610122901516,November,NY,4613.2359,1153.0,50,46,4,,35,1,7,0,0,"Native, Born In US",2,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,23.06,3.138099514840913,1225
281272,21573570998894,November,NC,3786.8739,2884.61,60,45,1,,57,1,1,0,0,"Native, Born In US",5,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,False,48.07683333333333,3.8728004256064557,3249
281749,183293080085902,November,ND,400.1329,2884.61,50,45,1,,37,1,5,3,8,"Native, Born In US",4,Outpatient care centers (6214),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,False,57.6922,4.0551219824004106,1369
281839,899390955070653,November,ND,341.649,480.0,32,43,1,,29,2,1,1,1,"Native, Born In US",4,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,15.0,2.70805020110221,841
282221,30910159975989,November,OH,2999.8988,2884.61,45,45,1,,36,1,1,1,1,"Native, Born In US",3,Hospitals (622),3060,Government - Local,No,No,Employed-At Work,1.0,False,64.10244444444444,4.1604824980582364,1296
282306,154883090036402,November,OH,2826.8838,1872.0,27,45,1,,56,2,1,0,0,"Native, Born In US",3,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,True,69.33333333333333,4.238925791033208,3136
282335,210001113010619,November,OH,2823.4268,1250.0,40,43,1,,51,2,5,2,4,"Native, Born In US",3,Offices of optometrists (62132),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,31.25,3.4420193761824107,2601
282975,129854000033208,November,OK,2101.0853,673.0,60,46,1,,59,1,1,0,0,"Native, Born In US",7,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,11.216666666666667,2.417400767422627,3481
